Açaí-Guaraná,Citrus,Estação,LAT,LONG,Maçã-Verde,Movimentação,Original_269,Original_473,Pêssego,TARGET,Tangerina,Tempo,Zero,_id,_rev,row
24,36,Brás,-23.5451,-46.6162,42,74034,49,32,30,NORMAL,26,2018-1-15,32,8a60084c8019feb37251489a23428644,1-844054bf9a749633979dcc83f1787f69,4335
18,19,Brás,-23.5451,-46.6162,26,73573,41,33,24,NORMAL,25,2018-1-6,26,8a60084c8019feb37251489a2343e8bc,1-f9d339916206f9762377dac1ee42313c,4326
40,16,Brás,-23.5451,-46.6162,19,72956,18,45,43,NORMAL,43,2018-1-22,45,8a60084c8019feb37251489a2344d483,1-f4266c4e31f7ffda95c64428c20c86fa,4342
37,43,Brás,-23.5451,-46.6162,24,71478,50,20,4,REABASTECER,43,2018-6-18,34,8a60084c8019feb37251489a2351d924,1-d66e65cd27b51d998aad3da54774f590,4488
7,4,Brás,-23.5451,-46.6162,30,73829,44,28,29,REABASTECER,5,2018-7-30,27,8a60084c8019feb37251489a2352c448,1-ed695d3bd25b6cfa774905e1201e934c,4530
31,39,Brás,-23.5451,-46.6162,23,74159,65,32,43,NORMAL,15,2018-8-17,44,8a60084c8019feb37251489a2356e620,1-474a6fb677be67a7d86cea60a33d3854,4547
32,6,Brás,-23.5451,-46.6162,3,71419,4,44,23,REABASTECER,9,2019-3-15,23,8a60084c8019feb37251489a23596797,1-e8a9878935a6374b6217fea316c6c492,4755
12,33,Brás,-23.5451,-46.6162,36,70758,53,29,24,NORMAL,29,2019-4-21,20,8a60084c8019feb37251489a236bcb62,1-e712b1a217c03819ab4e92a606cfee35,4791
32,21,Brás,-23.5451,-46.6162,27,72928,33,74,8,NORMAL,11,2019-4-25,65,8a60084c8019feb37251489a236c4de7,1-de32dbc382599d227fd4cfb00d7280fa,4795
16,43,Brás,-23.5451,-46.6162,36,74308,32,74,35,NORMAL,16,2019-10-1,31,8a60084c8019feb37251489a237a2e47,1-156f69dc4868014b31a28beb14fdd915,4951
43,13,Brás,-23.5451,-46.6162,29,70890,65,64,19,NORMAL,10,2019-11-7,40,8a60084c8019feb37251489a237a9d1c,1-1ca27cc5c08f3c40f5896dfd67c4c6f4,4987
37,43,Brás,-23.5451,-46.6162,38,70651,15,16,26,NORMAL,10,2019-10-15,55,8a60084c8019feb37251489a237b5f9d,1-a83540662857de754fc25ad7d27fc53b,4965
34,43,Barra Funda,-23.5542,-46.6707,35,149958,35,43,41,NORMAL,43,2018-4-28,43,8a60084c8019feb37251489a237c596e,1-2a23c33026f74c983b0ef9da51d877b1,5158
15,33,Brás,-23.5451,-46.6162,35,71191,21,18,16,NORMAL,33,2019-12-17,65,8a60084c8019feb37251489a237e2611,1-2e3a3fae73307ab627846b4cf1e2d806,5027
20,6,Barra Funda,-23.5542,-46.6707,29,149136,55,65,16,NORMAL,29,2018-5-14,65,8a60084c8019feb37251489a238df1f2,1-ed089eca39f09e126b046ceaedd84ffb,5174
34,15,Barra Funda,-23.5542,-46.6707,39,149682,60,21,32,NORMAL,32,2018-12-13,15,8a60084c8019feb37251489a23901b65,1-bd6ec5bc80c5e4c5e40cb99f5e1c3b00,5383
4,42,Barra Funda,-23.5542,-46.6707,29,147127,27,79,43,NORMAL,25,2018-9-6,57,8a60084c8019feb37251489a23951f42,1-498bd022a76f2202b60c71ba855d8d44,5286
28,26,Barra Funda,-23.5542,-46.6707,27,147069,51,14,15,REABASTECER,6,2018-9-22,29,8a60084c8019feb37251489a239907c4,1-4a85fcc5cea54e71c5f6621dc7929c96,5302
4,29,Barra Funda,-23.5542,-46.6707,7,147852,30,33,34,REABASTECER,35,2018-10-29,60,8a60084c8019feb37251489a239c3e4e,1-1d2e14985325deb660149e1e1a42cee0,5339
13,20,Barra Funda,-23.5542,-46.6707,43,148186,29,16,14,NORMAL,9,2019-1-10,19,8a60084c8019feb37251489a23a2a7bc,1-01ce27830764fdfa79915dc59d1cb232,5410
21,20,Barra Funda,-23.5542,-46.6707,17,149149,35,58,6,NORMAL,17,2019-6-18,25,8a60084c8019feb37251489a23adb772,1-07f9d870c5d4fcd509025127a11a2f46,5568
43,20,Barra Funda,-23.5542,-46.6707,7,148575,23,46,34,NORMAL,26,2019-8-5,29,8a60084c8019feb37251489a23b48f3b,1-cc095b9110cc1873cc48d5c50940de69,5615
5,24,Barra Funda,-23.5542,-46.6707,8,147256,26,86,31,REABASTECER,32,2019-10-20,59,8a60084c8019feb37251489a23b8bb5d,1-b7963081e26e10dbfa1b273e05b03fc2,5690
40,7,Tatuapé,-23.5402,-46.5765,25,68438,5,18,4,REABASTECER,13,2018-4-14,55,8a60084c8019feb37251489a23ba8ae7,1-a9ac7f21c84aac7175213fc930f9056a,5864
27,6,Barra Funda,-23.5542,-46.6707,36,147797,60,20,9,REABASTECER,43,2019-10-26,15,8a60084c8019feb37251489a23bc476c,1-badc59ecd1bdd854a2b0aefa182f571c,5696
12,11,Barra Funda,-23.5542,-46.6707,29,149742,50,38,35,NORMAL,24,2019-11-10,43,8a60084c8019feb37251489a23bdbc63,1-0371245a5bff41a8af1f24d11ea806ab,5710
41,43,Tatuapé,-23.5402,-46.5765,37,67220,50,86,40,NORMAL,24,2018-8-4,56,8a60084c8019feb37251489a23c3ee35,1-dfe20c969f1005717bc5604f644f65d7,5974
28,43,Tatuapé,-23.5402,-46.5765,15,69969,56,86,40,REABASTECER,29,2018-2-15,6,8a60084c8019feb37251489a23c5062b,1-93dae40880ad17277cacbff0a78eed06,5805
43,13,Tatuapé,-23.5402,-46.5765,6,67487,37,68,27,REABASTECER,32,2018-11-6,61,8a60084c8019feb37251489a23d9c510,1-5ceec494f302cf8085c63b3385db439c,6066
28,25,Tatuapé,-23.5402,-46.5765,23,69355,65,86,17,NORMAL,17,2019-4-28,10,8a60084c8019feb37251489a23db081f,1-a693a2fd2478a9d9d9e49a2e643f3681,6238
25,43,Tatuapé,-23.5402,-46.5765,32,68055,24,42,31,NORMAL,27,2019-1-2,65,8a60084c8019feb37251489a23df2652,1-90076ae564ac9315bf621f73fcedb2ed,6122
17,24,Tatuapé,-23.5402,-46.5765,32,68975,56,56,9,NORMAL,27,2019-3-26,35,8a60084c8019feb37251489a23e633fb,1-7dc45552f38cf64077aec30c7d76b511,6206
27,5,Tatuapé,-23.5402,-46.5765,12,69947,6,58,19,REABASTECER,28,2019-4-5,47,8a60084c8019feb37251489a23e6d2f6,1-d71bd3cc438d276ab6bff4507dbd203c,6215
23,43,Tatuapé,-23.5402,-46.5765,11,67467,65,48,14,NORMAL,25,2019-4-6,42,8a60084c8019feb37251489a23e93894,1-70eba82c95092c2d8641e0e35f5f0c06,6216
4,17,Tatuapé,-23.5402,-46.5765,43,67100,42,70,39,REABASTECER,12,2019-8-7,17,8a60084c8019feb37251489a23f0b30c,1-8945085b924969dcdadb96ea730b5d0f,6337
35,30,Tatuapé,-23.5402,-46.5765,35,69366,60,63,6,REABASTECER,9,2019-12-5,7,8a60084c8019feb37251489a23fd5c23,1-c17ba2498498bb86be77d95e8fc12591,6455
13,18,República,-23.5436,-46.6434,20,109801,14,15,12,NORMAL,10,2018-1-9,13,8a60084c8019feb37251489a23fd9117,1-ab8180d2920ee91846fdabd9e4587194,6489
5,6,Tatuapé,-23.5402,-46.5765,5,67355,18,86,17,REABASTECER,24,2019-12-12,22,8a60084c8019feb37251489a23fe1ff4,1-4116e73354b297ebcb12dfc82a949531,6462
11,26,São Joaquim,-23.5618,-46.6389,11,33306,6,8,28,REABASTECER,12,2018-3-12,13,8a71b52f067e3fc25a5bbb56e501fbf4,1-7a2e3bb159533dbafc26351f2d452f95,12312
22,9,Butantã,-23.5844,-46.7252,39,67412,24,12,43,REABASTECER,16,2018-8-14,2,8a71b52f067e3fc25a5bbb56e508634e,1-27676c6be715b8b12c591dd05edbda87,9584
7,34,São Joaquim,-23.5618,-46.6389,10,35666,59,73,29,NORMAL,38,2018-7-17,49,8a71b52f067e3fc25a5bbb56e509b1ae,1-c11fdcd822e193e11abb28a42ddd8785,12437
39,13,Butantã,-23.5844,-46.7252,2,66989,8,35,32,REABASTECER,41,2018-9-10,56,8a71b52f067e3fc25a5bbb56e50a462e,1-20e4f89a9671ffa5a1fc7331b570d920,9610
15,37,São Joaquim,-23.5618,-46.6389,37,36235,65,79,10,NORMAL,43,2018-8-20,15,8a71b52f067e3fc25a5bbb56e50bf513,1-36a855aba94b2607ac6f2f749e74904a,12470
25,15,Ana Rosa,-23.5813,-46.6383,10,66955,65,19,18,NORMAL,22,2019-1-14,45,8a71b52f067e3fc25a5bbb56e50eab8b,1-fc8e4337181d65d64d5f21c4f9a825fb,11894
43,7,Ana Rosa,-23.5813,-46.6383,11,66304,31,25,43,NORMAL,43,2019-2-11,51,8a71b52f067e3fc25a5bbb56e510c83c,1-e6cda12900d04a9f308037d0f715b16b,11921
6,14,Ana Rosa,-23.5813,-46.6383,41,65841,30,65,7,NORMAL,43,2019-3-13,54,8a71b52f067e3fc25a5bbb56e51351fd,1-5589461a654eebd5fc3a7886d93a2531,11953
43,2,Butantã,-23.5844,-46.7252,35,64837,31,78,43,REABASTECER,41,2019-1-18,65,8a71b52f067e3fc25a5bbb56e51379e1,1-9c0c0169b55985c44bbe88ebfa106559,9738
36,15,Butantã,-23.5844,-46.7252,6,67169,47,34,7,REABASTECER,43,2019-2-28,4,8a71b52f067e3fc25a5bbb56e5170c1b,1-a7db34b5d046910797f6b55b158a69a4,9778
10,23,Butantã,-23.5844,-46.7252,5,67194,15,43,27,NORMAL,12,2019-3-26,65,8a71b52f067e3fc25a5bbb56e51949c3,1-24d42c1b359d0a5844d41e319597f6f7,9806
24,9,São Joaquim,-23.5618,-46.6389,19,33012,13,57,13,NORMAL,24,2019-3-19,18,8a71b52f067e3fc25a5bbb56e51bb591,1-070d36a9ec7ec03528e7d97316817f40,12679
25,31,Butantã,-23.5844,-46.7252,43,65927,23,27,43,NORMAL,38,2019-6-27,21,8a71b52f067e3fc25a5bbb56e559c184,1-19a9da98f1136d76b65f97dfb3561e2c,9897
19,12,Butantã,-23.5844,-46.7252,15,64559,38,49,4,NORMAL,31,2019-7-30,30,8a71b52f067e3fc25a5bbb56e55bf7b6,1-dc93e8ea0af260f867ad30eefbfbd376,9930
29,22,Butantã,-23.5844,-46.7252,35,64623,59,58,8,NORMAL,39,2019-8-8,44,8a71b52f067e3fc25a5bbb56e55cb502,1-da6c9ed753de46074ae129d53b92cbec,9938
30,33,São Joaquim,-23.5618,-46.6389,37,35044,63,52,38,NORMAL,43,2019-10-17,13,8a71b52f067e3fc25a5bbb56e5622699,1-8e8ad8ac9682eb632ab8b1f7a876802f,12887
31,16,São Joaquim,-23.5618,-46.6389,21,34359,43,86,43,NORMAL,28,2018-2-6,65,8a71b52f067e3fc25a5bbb56e5627fee,1-867db2162c5739250b7618dd88300be7,12276
41,9,São Joaquim,-23.5618,-46.6389,35,33419,60,73,17,NORMAL,43,2018-3-5,65,8a71b52f067e3fc25a5bbb56e564cc2b,1-4f93255ebf1c9e5693da51bbfc27f844,12305
7,43,Butantã,-23.5844,-46.7252,5,64582,5,86,17,REABASTECER,6,2019-12-10,65,8a71b52f067e3fc25a5bbb56e5654b4a,1-b7ed9fd7a21b5ace7ac9a4daa244314f,10060
28,43,São Joaquim,-23.5618,-46.6389,15,34141,12,11,43,REABASTECER,28,2019-12-7,54,8a71b52f067e3fc25a5bbb56e5658508,1-7886d4addc0e9f757631d6338d8a848e,12937
29,43,Fradique Coutinho,-23.5661,-46.6841,14,35780,50,37,39,NORMAL,35,2018-1-24,26,8a71b52f067e3fc25a5bbb56e5689a14,1-63d1319cdaa51b6a8f784345b208158b,10104
15,20,Fradique Coutinho,-23.5661,-46.6841,36,34890,65,29,17,REABASTECER,5,2018-4-4,10,8a71b52f067e3fc25a5bbb56e56dd593,1-4df3a3731e1f96d17a66b98f6699aeda,10174
29,28,São Joaquim,-23.5618,-46.6389,41,36527,25,32,34,NORMAL,10,2018-9-28,21,8a71b52f067e3fc25a5bbb56e572708b,1-d039a78ad2813578facd305e48c67031,12508
2,6,São Joaquim,-23.5618,-46.6389,23,33040,50,48,5,NORMAL,21,2018-10-5,44,8a71b52f067e3fc25a5bbb56e572e7a7,1-426a736be242f1e0f5f2ec2f3f2b8bf0,12515
14,23,São Joaquim,-23.5618,-46.6389,35,32858,26,68,26,NORMAL,22,2018-11-24,22,8a71b52f067e3fc25a5bbb56e5769d4a,1-80536afd321faaccba8163c22d2f704d,12564
26,7,São Judas,-23.6255,-46.6411,43,15649,36,33,32,NORMAL,31,2018-9-24,22,8a71b52f067e3fc25a5bbb56e5792af8,1-4df5351537d5a437a32d6b893f0225d1,13224
15,18,São Judas,-23.6255,-46.6411,30,14619,13,86,18,NORMAL,12,2018-12-1,19,8a71b52f067e3fc25a5bbb56e57e0266,1-b6fa10f08c01a3e6958d30a35e31ac77,13291
8,27,São Joaquim,-23.5618,-46.6389,35,33264,45,27,38,NORMAL,7,2019-3-13,65,8a71b52f067e3fc25a5bbb56e57e226f,1-0336243ff71ce5af6cf6a5a7ab3b8a8c,12673
21,17,São Judas,-23.6255,-46.6411,43,15725,21,86,27,NORMAL,31,2018-12-19,28,8a71b52f067e3fc25a5bbb56e57f4dc3,1-d18b6598e5f85787e1d8d2f669262e3d,13309
26,24,São Joaquim,-23.5618,-46.6389,22,35554,14,36,6,NORMAL,21,2019-3-30,65,8a71b52f067e3fc25a5bbb56e57f6861,1-c46440e317b5eada00c1a2b1a8b800fc,12690
38,27,Fradique Coutinho,-23.5661,-46.6841,32,36972,27,65,13,NORMAL,24,2019-2-1,47,8a71b52f067e3fc25a5bbb56e583d976,1-c0dc3f07418c236001cc07a71186b8a8,10471
43,35,São Judas,-23.6255,-46.6411,5,17525,20,43,24,REABASTECER,16,2019-3-6,31,8a71b52f067e3fc25a5bbb56e58544c6,1-6950a686c7dec48f73619c55377006d5,13386
21,16,Fradique Coutinho,-23.5661,-46.6841,40,34839,51,16,22,NORMAL,32,2019-9-7,40,8a71b52f067e3fc25a5bbb56e59593d0,1-6752f8b5461318fd6026445ec4c861ea,10687
36,4,Vila Mariana,-23.5895,-46.6346,13,22432,49,33,23,NORMAL,34,2018-1-15,25,8a71b52f067e3fc25a5bbb56e59be609,1-afdb5e7c4c1f091441c5fbd4add1c4d7,13695
4,18,Luz,-23.5365,-46.6332,21,127089,65,86,2,REABASTECER,43,2018-1-10,65,8a71b52f067e3fc25a5bbb56e59e7202,1-9938ad8642bfeed73d8c41cdc183dd6a,10810
17,43,Luz,-23.5365,-46.6332,43,125475,13,9,15,REABASTECER,14,2018-1-17,15,8a71b52f067e3fc25a5bbb56e59ef55c,1-00b379bec353034a56b97444fd7217c0,10817
14,6,São Judas,-23.6255,-46.6411,36,16305,10,59,19,NORMAL,27,2018-10-18,60,8a71b52f067e3fc25a5bbb56e5a9600c,1-d677c23f7fd3b1f81605709eb0341175,13248
10,42,São Judas,-23.6255,-46.6411,37,17002,21,17,16,NORMAL,21,2019-2-3,56,8a71b52f067e3fc25a5bbb56e5b099bf,1-df02b9ee22c14182834c58b470a09828,13353
7,15,Vila Mariana,-23.5895,-46.6346,14,21250,63,56,25,NORMAL,13,2018-11-24,12,8a71b52f067e3fc25a5bbb56e5b28474,1-55fb51ea815fdaa15459cb302914e18b,14004
17,40,Luz,-23.5365,-46.6332,35,124841,20,12,13,REABASTECER,33,2018-11-22,16,8a71b52f067e3fc25a5bbb56e5b63bea,1-54b46c7cdf1ff6de2ffc3ca9a91b1c2e,11122
36,8,Vila Mariana,-23.5895,-46.6346,18,24570,31,86,18,REABASTECER,38,2019-2-13,8,8a71b52f067e3fc25a5bbb56e5b82e29,1-be10b4c7ebcf2a441a9a6157ba307a9b,14083
37,17,Vila Mariana,-23.5895,-46.6346,40,24509,17,77,43,NORMAL,39,2019-7-24,42,8a71b52f067e3fc25a5bbb56e5c3d1b7,1-079e2c92db4b879291ee5d4e98be85da,14244
35,21,Luz,-23.5365,-46.6332,43,123938,18,86,19,NORMAL,10,2019-6-27,60,8a71b52f067e3fc25a5bbb56e5c65d25,1-0290857287291c39e87daa2e81c30617,11337
18,8,Brooklin,-23.6263,-46.6878,43,27253,47,73,39,NORMAL,12,2018-2-25,2,8a71b52f067e3fc25a5bbb56e5d188f5,1-b6f91b2aa554b76e85fae6be1917dead,14455
43,11,Ana Rosa,-23.5813,-46.6383,11,67325,11,18,23,NORMAL,9,2018-7-23,45,8a71b52f067e3fc25a5bbb56e5e1c101,1-93572da8a3267251ec50b26103ad6033,11723
11,5,Vila Mariana,-23.5895,-46.6346,18,23975,23,10,4,NORMAL,22,2019-4-22,51,8a71b52f067e3fc25a5bbb56e5e7f2ab,1-fbac03bc45bfab6336ce86010585420c,14152
8,31,Brooklin,-23.6263,-46.6878,23,28451,38,51,32,NORMAL,8,2019-5-4,30,8a90a8851ddabcb6ab45ef78cf07111c,1-059fcc1faf0645559d4cacb1afdc5d41,14884
38,31,Brooklin,-23.6263,-46.6878,21,28440,25,86,38,NORMAL,11,2019-7-2,31,8a90a8851ddabcb6ab45ef78cf0bb279,1-a2c72d1cfc365c39f07ef389849c95e9,14942
33,35,Brooklin,-23.6263,-46.6878,34,27770,12,45,29,NORMAL,43,2019-7-14,21,8a90a8851ddabcb6ab45ef78cf0c86dd,1-7270b2703830f7960963c8cc4c0a9abe,14954
19,25,Brigadeiro,-23.5683,-46.6482,35,48870,58,3,20,NORMAL,24,2019-4-3,44,8a90a8851ddabcb6ab45ef78cf125ed2,1-a190f2e78f0a652bbfa44f2342643b35,1173
11,28,Brooklin,-23.6263,-46.6878,32,28241,1,47,8,REABASTECER,15,2019-11-18,47,8a90a8851ddabcb6ab45ef78cf15fc5e,1-14f4a660431156515b427ed72217ef7c,15078
35,6,Brigadeiro,-23.5683,-46.6482,6,48223,58,39,43,NORMAL,43,2018-1-23,33,8a90a8851ddabcb6ab45ef78cf217172,1-93f333908cbea38aef93fdb6f23c6336,743
43,22,Campo Belo,-23.6188,-46.6823,15,26256,53,18,16,NORMAL,12,2018-7-4,44,8a90a8851ddabcb6ab45ef78cf258097,1-4d62376a27581a3c014a3c09b802290e,15304
14,14,Trianon-Masp,-23.5634,-46.6544,43,44812,33,17,33,NORMAL,31,2018-1-26,24,8a90a8851ddabcb6ab45ef78cf2624af,1-8137381e3547d84dc08ed67a4c35678a,1466
28,16,Campo Belo,-23.6188,-46.6823,5,23140,33,73,21,REABASTECER,26,2018-9-7,65,8a90a8851ddabcb6ab45ef78cf2a3ebf,1-583bf3fcf0c9e9e479a6a667e207b92e,15367
7,36,Brigadeiro,-23.5683,-46.6482,14,47055,36,29,23,NORMAL,18,2018-7-21,12,8a90a8851ddabcb6ab45ef78cf2dba2b,1-dda1e8ebc1e4675ede2c8472f8701919,921
29,31,Campo Belo,-23.6188,-46.6823,36,25402,23,44,24,NORMAL,13,2018-12-11,55,8a90a8851ddabcb6ab45ef78cf3170a6,1-3a5de4eee2c52b7dcd19bcd7bd4370a9,15461
19,43,Campo Belo,-23.6188,-46.6823,6,25016,65,75,17,REABASTECER,41,2019-1-6,6,8a90a8851ddabcb6ab45ef78cf3350b9,1-da3770814b542a3d0d70bd4cef63e71f,15486
38,17,Trianon-Masp,-23.5634,-46.6544,19,45679,23,21,28,NORMAL,16,2019-1-9,65,8a90a8851ddabcb6ab45ef78cf3f34c7,1-9bad25e1bb17467750f8d4502c0e040d,1809
27,16,Trianon-Masp,-23.5634,-46.6544,13,42342,50,24,14,NORMAL,38,2019-3-19,41,8a90a8851ddabcb6ab45ef78cf448acf,1-244e183b119cb62febdf6314886c30f9,1879
11,34,Brigadeiro,-23.5683,-46.6482,7,48401,12,54,14,NORMAL,7,2019-12-16,35,8a90a8851ddabcb6ab45ef78cf50796b,1-9da289ba53e30bfb737b09722d95ee0a,1426
5,29,Brigadeiro,-23.5683,-46.6482,7,47195,6,45,10,NORMAL,4,2019-12-17,27,8a90a8851ddabcb6ab45ef78cf509437,1-301010c224fd3ffb86b325e66d9fce40,1427
33,36,Trianon-Masp,-23.5634,-46.6544,28,43370,48,58,33,NORMAL,31,2018-1-4,43,8a90a8851ddabcb6ab45ef78cf51f56d,1-977c1846116aa993b8a0bd480a677ebc,1444
19,43,Trianon-Masp,-23.5634,-46.6544,35,44818,42,40,32,NORMAL,33,2018-1-15,31,8a90a8851ddabcb6ab45ef78cf52aa24,1-1447cad1ccb210c907c3466cd963a99e,1455
36,43,Trianon-Masp,-23.5634,-46.6544,5,43949,9,79,31,REABASTECER,43,2019-12-11,50,8a90a8851ddabcb6ab45ef78cf5511e0,1-f3619cd64de7c9ba0f018ace15e0dfdf,2141
18,28,Consolação,-23.5581,-46.6606,32,114108,56,42,27,REABASTECER,3,2018-3-16,12,8a90a8851ddabcb6ab45ef78cf5c199f,1-dfc6bd0ebcc69e9c8796d643410eb783,2236
17,11,Consolação,-23.5581,-46.6606,1,112917,46,69,18,REABASTECER,39,2018-4-8,61,8a90a8851ddabcb6ab45ef78cf5d4386,1-fc9cd75cfcfaea03c7d12a67cba7de0f,2258
27,43,Trianon-Masp,-23.5634,-46.6544,43,43231,34,67,33,NORMAL,18,2018-8-25,55,8a90a8851ddabcb6ab45ef78cf61f097,1-4d2042e34e677c0c3bf50e3fc9b79a7e,1675
10,34,Trianon-Masp,-23.5634,-46.6544,25,44438,65,19,15,NORMAL,43,2018-8-29,27,8a90a8851ddabcb6ab45ef78cf623e02,1-9c769f78939de3b229b008e1d2b47a10,1679
43,24,Trianon-Masp,-23.5634,-46.6544,24,44880,46,42,38,NORMAL,34,2018-9-13,60,8a90a8851ddabcb6ab45ef78cf63475c,1-c844f7fd6e2dbe7583d4e50d297813b0,1693
18,23,Eucaliptos,-23.61,-46.6686,39,24111,57,58,43,NORMAL,32,2019-4-24,29,8a90a8851ddabcb6ab45ef78cf6fcb12,1-4fa32d6eeb1691eb0bc5686bc2b8f37a,16314
31,17,Trianon-Masp,-23.5634,-46.6544,43,42076,18,86,31,NORMAL,35,2019-9-29,22,8a90a8851ddabcb6ab45ef78cf7d640c,1-01b0d3166390e532969761b9e480e61d,2069
3,9,Moema,-23.5489,-46.6388,35,18748,32,8,7,NORMAL,10,2018-3-2,13,8a90a8851ddabcb6ab45ef78cf865a0d,1-c2fdaf8c0f2640e8864e30fce55d15e0,16622
26,37,Moema,-23.5489,-46.6388,26,19081,7,56,37,REABASTECER,38,2018-3-6,54,8a90a8851ddabcb6ab45ef78cf868b97,1-6f91731e5038422cc66f84fbc8da7a2a,16626
43,12,Consolação,-23.5581,-46.6606,22,112736,7,52,23,REABASTECER,19,2018-2-10,52,8a90a8851ddabcb6ab45ef78cf86f7ed,1-8ea91a569b65435d19008e1c26ca3f20,2200
28,7,Consolação,-23.5581,-46.6606,20,111705,58,86,16,REABASTECER,5,2018-2-24,23,8a90a8851ddabcb6ab45ef78cf87c9bf,1-f4214fb785916dc8a08a7083e1e8ad11,2214
25,26,Moema,-23.5489,-46.6388,20,17187,24,67,5,NORMAL,35,2018-6-11,26,8a90a8851ddabcb6ab45ef78cf8d9cc6,1-409cb417cfe079f9f59565b315c227b4,16721
6,23,Tamanduateí,-23.5929,-46.5897,14,49623,55,25,26,REABASTECER,21,2018-3-20,50,8a90a8851ddabcb6ab45ef78cf8e6895,1-6c9804c164cb525b2b97aadbde33fb4b,2960
39,33,Moema,-23.5489,-46.6388,25,17264,10,68,22,NORMAL,9,2018-7-8,53,8a90a8851ddabcb6ab45ef78cf9000e9,1-6d81654adee9ac1f4d7a123045a07983,16748
35,7,Consolação,-23.5581,-46.6606,33,111684,33,48,43,NORMAL,26,2018-8-14,16,8a90a8851ddabcb6ab45ef78cf93965a,1-892c8dc6318b8e97accef596b71a4766,2384
38,12,Moema,-23.5489,-46.6388,6,18525,23,5,6,NORMAL,43,2018-9-14,17,8a90a8851ddabcb6ab45ef78cf940c24,1-3276f8cce770e56ca80b7e185bdf456d,16814
31,30,Tamanduateí,-23.5929,-46.5897,20,52333,29,42,24,NORMAL,21,2018-7-7,48,8a90a8851ddabcb6ab45ef78cf956543,1-b8eb936eea02417ad4c7aea6a31edc70,3067
43,28,Tamanduateí,-23.5929,-46.5897,2,50343,17,50,16,NORMAL,28,2018-9-5,8,8a90a8851ddabcb6ab45ef78cf998845,1-02e59d74e54d677073b368333c9570a5,3125
12,5,Tamanduateí,-23.5929,-46.5897,28,51299,45,65,34,NORMAL,43,2018-9-12,23,8a90a8851ddabcb6ab45ef78cf99fcab,1-2f7fb64a34c2077bd0be0ece81ebb6ad,3132
30,23,Tamanduateí,-23.5929,-46.5897,10,52838,6,11,11,NORMAL,15,2018-9-18,44,8a90a8851ddabcb6ab45ef78cf9a6283,1-4c0cf003aa44fcfcefdf91c455cbd47d,3138
43,18,Tamanduateí,-23.5929,-46.5897,14,52968,50,79,43,NORMAL,43,2018-10-15,53,8a90a8851ddabcb6ab45ef78cf9c646d,1-48ca9b01040b25a33df335b17b287124,3165
40,21,Tamanduateí,-23.5929,-46.5897,34,52917,28,29,30,NORMAL,18,2019-7-22,38,8a90a8851ddabcb6ab45ef78cfaed6df,1-93a068e5643ca4f7b90604552d00129e,3442
17,7,Paraíso,-23.57677,-46.63933,43,72611,22,86,37,NORMAL,41,2018-8-3,35,8a90a8851ddabcb6ab45ef78cfb0d5b4,1-70aa935abe827733536d57b34ec12d7d,213
10,8,Sé,-23.55,-46.6333,11,191940,22,65,9,NORMAL,12,2018-6-13,10,8a90a8851ddabcb6ab45ef78cfc35973,1-83c51aa9cebc67b9afb184467ff39067,3763
37,18,Sé,-23.55,-46.6333,16,193771,46,6,21,REABASTECER,23,2018-9-8,30,8a90a8851ddabcb6ab45ef78cfc9778e,1-be79d7ce96c1ef1bc1d7ce1464de09c7,3848
38,6,Tamanduateí,-23.5929,-46.5897,37,52871,56,19,33,REABASTECER,33,2018-11-19,8,8a90a8851ddabcb6ab45ef78cfca5177,1-90851db605d8f453e3adc73c11346bd4,3199
34,24,Sé,-23.55,-46.6333,22,191544,46,66,28,REABASTECER,18,2018-9-30,7,8a90a8851ddabcb6ab45ef78cfcb0501,1-b0e630238ae6952e820964d05bbd7828,3870
43,39,Sé,-23.55,-46.6333,36,192315,55,55,37,NORMAL,30,2018-10-9,11,8a90a8851ddabcb6ab45ef78cfcc0ee4,1-6609c37960b3f6250ebc083dfaea4dab,3879
18,15,Paraíso,-23.57677,-46.63933,15,73907,29,34,29,NORMAL,27,2019-11-8,31,8a90a8851ddabcb6ab45ef78cfd0be71,1-ec0a5e3779bf10f21ca2ec7ec75632ff,668
12,13,Paraíso,-23.57677,-46.63933,14,72868,21,22,26,NORMAL,23,2019-11-9,27,8a90a8851ddabcb6ab45ef78cfd0c3e6,1-afdd79118248c14f8f345cff6be6ebed,669
43,24,Tamanduateí,-23.5929,-46.5897,33,50720,4,65,27,REABASTECER,37,2019-6-22,65,8a90a8851ddabcb6ab45ef78cfd8d87e,1-f331a2e0ad0bb7d3141957216e43faef,3412
31,3,Sé,-23.55,-46.6333,30,193682,65,86,43,REABASTECER,33,2019-12-8,29,8a90a8851ddabcb6ab45ef78cfe943f0,1-c187d5861f936eabaec8ea0504596922,4298
30,29,Brás,-23.5451,-46.6162,4,71924,39,6,41,REABASTECER,32,2018-6-10,21,8a90a8851ddabcb6ab45ef78cff603fb,1-8c5389e985362be8c927a4d87c6bc56b,4480
15,20,Brigadeiro,-23.5683,-46.6482,32,49886,54,86,14,NORMAL,22,2019-4-4,35,8a90a8851ddabcb6ab45ef78cff629e4,1-631abba864923ea05c80fd25213feaa1,1174
2,38,Sé,-23.55,-46.6333,24,192543,62,5,37,NORMAL,33,2018-9-27,27,8a90a8851ddabcb6ab45ef78cff8b1bc,1-538efef47361cb7236735cf90415bb16,3867
